amount,transaction_hour,merchant_type,location,account_age,is_fraud
261.1721869416715,17,Groceries,Local,3123,0
64.11272009178228,14,Dining,Local,1212,0
169.98808468842765,4,Groceries,Local,303,0
125.11400115524603,21,Groceries,Domestic,2052,0
46.59722184016061,12,Retail,Local,1799,0
316.33671531605376,17,Dining,Local,3415,0
239.4975200629099,1,Retail,Local,2079,0
161.13998540773142,12,Dining,Local,1654,0
285.150857781241,13,Groceries,Local,1745,0
302.9430957330795,9,Groceries,Domestic,2250,0
184.83679813639665,3,Groceries,Local,542,1
272.11302759313986,14,Groceries,Domestic,2205,0
179.33694965579758,7,Retail,Local,1745,0
170.98114375932974,14,Online Subscription,Domestic,1067,0
144.59046285332823,13,Dining,International,3157,0
209.58305874390962,20,Dining,Local,2454,0
25.90412631919185,8,Online Subscription,Local,688,0
319.131947707823,19,Groceries,Local,2791,0
308.17549832144033,2,Groceries,Domestic,1384,0
4.452526731453302,14,Retail,Local,2480,0
262.14710644129707,23,Retail,Domestic,1904,0
20.694586110563346,16,Retail,Domestic,3001,0
61.22204737639629,15,Online Subscription,Local,2198,0
204.09882047411125,3,Groceries,Local,2971,0
26.288765209434477,10,Dining,Local,319,0
255.53511332378585,7,Groceries,Domestic,3332,0
267.68854455183356,2,Online Subscription,Local,2906,0
106.22929579643954,18,Travel,Local,487,0
0.960952292612275,13,Groceries,Local,977,0
50.749101406778266,8,Groceries,Local,2051,0
143.92942415456076,2,Groceries,Local,1361,0
595.9745201961612,3,Groceries,Domestic,936,0
149.8748623633595,3,Dining,Domestic,2387,0
45.12595455151755,10,Retail,Domestic,3047,0
150.77062919123256,18,Crypto,Domestic,764,1
116.4745510166507,15,Dining,Domestic,1909,0
227.01378451941983,22,Groceries,Local,911,0
16.972052594374357,21,Groceries,International,2355,1
214.71127211047244,16,Groceries,Local,1690,0
116.89290286048342,9,Groceries,Local,3363,0
494.4931916651499,23,Online Subscription,Local,3454,0
62.753413498366676,16,Groceries,Local,901,0
150.20455460175347,15,Crypto,Local,1198,0
403.29914633528267,19,Retail,Local,24,0
16.222949649791193,21,Retail,Domestic,1026,0
415.23808902581527,5,Dining,Local,1188,0
174.65788253369536,6,Retail,Local,3572,0
10.537147543666245,13,Dining,International,1581,1
53.70786246423597,10,Dining,Local,1008,0
184.73864926819687,11,Groceries,Local,1375,0
10.458889109214198,13,Electronics,Domestic,1118,0
130.90225936424457,4,Groceries,Local,204,0
63.67036972670417,4,Dining,Local,3195,0
145.49942857122522,19,Dining,Local,37,0
7.0231858916932275,21,Groceries,Local,2678,0
307.8169267315369,22,Groceries,Local,3001,0
544.5291562716512,14,Groceries,Local,853,0
520.4753496737626,0,Retail,Local,3212,0
207.73539854418448,23,Dining,Local,634,0
20.904179825070866,22,Online Subscription,DarkWeb,2792,0
212.985859674054,8,Online Subscription,Local,1253,0
3.734133342376697,2,Groceries,Domestic,419,0
3.3557921601710796,3,Retail,Local,1517,0
58.647865532584525,15,Online Subscription,Domestic,1764,0
100.60315123825202,6,Retail,Local,885,0
220.7173383875785,21,Retail,Local,328,0
172.46785903362283,13,Online Subscription,Local,1179,0
88.56224810935628,15,Groceries,Domestic,3428,0
47.953674383761054,17,Online Subscription,Local,1031,0
877.7293142485469,15,Groceries,Local,2563,0
83.31626851650512,15,Retail,Local,2052,0
90.05430726368144,1,Groceries,Local,728,0
26.801518868183354,9,Online Subscription,Domestic,776,0
237.57250509559626,6,Dining,Domestic,2093,0
177.46983570548608,14,Retail,Local,2253,0
37.417279417976395,8,Online Subscription,Local,1225,0
12.895958535356806,6,Travel,Local,2964,0
171.14937311058605,23,Online Subscription,DarkWeb,2298,0
159.41926416347144,15,Groceries,Local,1236,0
47.87787730106095,2,Travel,Local,3205,0
451.97316095776637,16,Retail,Local,686,0
24.56464247919763,22,Retail,Local,3141,0
84.93352087551175,7,Electronics,Domestic,2339,0
431.3352649199482,1,Groceries,Local,1985,0
81.63857140403252,19,Groceries,Domestic,2026,0
152.6347526595154,2,Retail,Local,2703,0
76.02364545137094,7,Online Subscription,Domestic,1553,0
48.07525951003219,1,Dining,Local,2380,0
620.0655793697662,18,Retail,Domestic,430,0
78.97568637681348,16,Dining,Local,2808,0
336.7878760272198,4,Retail,Domestic,2788,0
39.19587187258357,19,Online Subscription,Domestic,3517,0
35.949012206828684,16,Groceries,Local,1195,0
4.74435736433325,9,Retail,Local,378,0
158.18937883139844,8,Online Subscription,International,847,0
68.9548581258302,21,Dining,Local,206,0
299.660708824019,5,Dining,International,1627,0
96.14296720542205,10,Groceries,Local,3094,0
517.2123511801201,1,Online Subscription,Local,1161,0
30.78182673912576,22,Dining,Local,3375,0
304.45282570948655,11,Dining,Local,1749,0
224.81659570114465,11,Dining,Local,2051,0
221.05380658350543,15,Dining,Local,3508,0
279.4398916221883,21,Online Subscription,International,2847,0
214.70881689055906,23,Online Subscription,Domestic,3085,0
147.61331256353458,11,Dining,Local,514,0
21.10409788913737,20,Retail,Local,1391,0
4.960037002497857,17,Online Subscription,Domestic,3022,0
380.4574952721396,12,Groceries,Local,2823,0
143.82115341461704,14,Groceries,Domestic,797,0
238.84088083974592,15,Travel,Local,900,0
98.5287540404692,3,Retail,Domestic,3204,0
18.716874626101205,11,Retail,Local,2904,0
20.06156236745076,16,Groceries,Domestic,2965,0
173.5468222417067,0,Online Subscription,Local,1779,0
84.39835798862855,21,Retail,Local,2733,1
33.56995123374542,17,Online Subscription,Local,1407,0
101.47140201139965,21,Crypto,Local,2972,1
9.95445761901895,15,Crypto,Local,2022,0
130.8308148487426,0,Travel,Domestic,2312,0
46.99991949186861,9,Groceries,Local,554,0
239.59609350479428,18,Travel,Local,3217,0
55.738259577029076,15,Groceries,Local,1417,0
91.10602637929688,13,Travel,Domestic,494,0
1.7532879076396355,1,Groceries,Domestic,2493,0
11.280783346004679,23,Retail,Domestic,852,0
74.75887456285759,5,Groceries,International,3397,0
98.0713273170019,21,Online Subscription,International,2042,0
137.451315523787,22,Groceries,Domestic,2915,0
51.72520726116873,4,Dining,Local,809,0
178.10761715837788,11,Online Subscription,Local,460,0
295.04812566046536,3,Retail,Local,1590,0
227.01759580463562,21,Groceries,DarkWeb,672,0
6.063752459655474,23,Dining,Local,3295,0
98.23527622531624,3,Groceries,Local,2783,0
16.62803262143192,4,Retail,International,3009,0
41.569692417707735,6,Crypto,Local,1579,0
647.577398284415,5,Retail,Domestic,581,0
23.059335325958795,12,Groceries,Domestic,1124,0
103.63889343135112,3,Dining,Domestic,716,0
144.41136524419298,12,Crypto,Domestic,208,1
181.83349722866072,3,Groceries,Domestic,1296,1
123.02736360571659,9,Retail,Domestic,1941,0
1.4728343076844839,19,Dining,Local,2209,0
59.28147539967902,0,Online Subscription,Domestic,666,0
109.38196403590248,20,Travel,Domestic,899,0
13.795337565607609,7,Dining,Local,89,0
64.76218366255239,6,Retail,Local,340,0
5.065026855828608,4,Retail,Local,3119,0
12.275653441213088,2,Groceries,Local,1780,0
75.85662803033922,14,Groceries,Local,1785,0
21.358275888699207,16,Retail,Domestic,3190,0
125.7401105877181,22,Groceries,Local,1700,0
175.4187844737651,12,Online Subscription,Local,2219,1
241.8563578666139,14,Groceries,Local,417,0
33.49970613867708,18,Groceries,Local,2565,0
27.495170270261543,19,Dining,Local,2820,0
16.56732259276135,13,Groceries,Local,2618,0
151.76761720561956,20,Dining,International,436,1
183.8692409267399,12,Dining,Domestic,2248,0
4.814362010404817,11,Online Subscription,Domestic,3531,0
412.8291081673363,23,Crypto,Local,1899,0
8.005572851851205,22,Online Subscription,Domestic,2482,0
116.90263321434331,8,Groceries,Domestic,3483,0
185.19600060918586,2,Electronics,International,379,1
307.15553286821415,10,Dining,Local,830,0
187.81012093080395,9,Dining,Local,2938,0
242.7173808895089,0,Dining,Local,1773,0
62.20241237196504,16,Groceries,International,1172,0
252.9681854021885,12,Travel,Domestic,1824,0
12.525967463724399,13,Dining,Local,816,0
337.8075478177824,0,Retail,Local,1243,0
118.97575243183942,1,Groceries,Domestic,2225,0
254.98464144982782,1,Online Subscription,International,1490,0
90.30914579025696,6,Online Subscription,Domestic,794,0
154.74585025801332,8,Groceries,Domestic,890,0
112.10967209381543,23,Retail,Local,3235,0
197.2856752480381,3,Online Subscription,Local,1308,0
12.773234983343425,1,Retail,Domestic,1857,0
9.33750469785226,18,Retail,Domestic,3554,0
42.574073630987456,4,Retail,Domestic,887,0
26.071722977272508,8,Groceries,Local,2458,0
308.1053335503597,23,Retail,Local,2746,0
37.11812372708309,12,Dining,Local,2054,0
558.615421415114,11,Dining,Local,3122,0
61.6234686497144,18,Travel,Local,2865,0
30.155565596827934,8,Groceries,International,2490,0
233.88196463915213,9,Groceries,Domestic,2094,0
161.2524308012278,18,Groceries,Local,217,0
103.43176630851507,9,Groceries,Local,1233,0
121.5747448673431,11,Groceries,Domestic,346,0
190.51784095934494,13,Crypto,Local,1429,1
38.90399185300601,7,Groceries,Domestic,2656,0
841.2946848071557,15,Retail,Local,2073,0
552.0959966835143,16,Groceries,Local,1376,0
157.61296351988352,19,Retail,Local,1149,0
33.385766770334,3,Crypto,Local,3574,0
171.02216929130532,5,Groceries,Local,1087,0
11.240605775143994,11,Online Subscription,Domestic,339,0
4.669817478542922,17,Crypto,Domestic,322,0
44.69681297083448,6,Retail,International,163,1
93.15829528101584,4,Dining,Domestic,336,0
304.05298877862606,9,Retail,Local,2512,0
194.83544682268334,5,Online Subscription,Local,3361,0
203.63068571239828,13,Groceries,Domestic,1267,0
83.13653691111207,5,Dining,Local,1330,0
63.68227990342239,13,Dining,DarkWeb,1176,0
69.55284758209456,11,Groceries,Local,1119,0
659.1095837274756,21,Travel,International,2026,0
6.1403613065893,11,Dining,International,407,0
302.6464487633608,7,Dining,Local,2385,0
129.65276120289937,9,Retail,Local,97,0
86.60236215519893,15,Groceries,Local,2853,0
193.78823512333057,19,Groceries,Local,2404,1
100.0251455398821,7,Retail,Domestic,3135,0
310.035951190165,8,Dining,Local,2488,0
346.4442719430562,12,Groceries,Local,2367,0
82.15480520310372,19,Groceries,International,2835,0
48.61618606277129,16,Retail,DarkWeb,917,0
134.6020682911364,18,Online Subscription,Local,3623,0
365.18339092853984,16,Travel,Domestic,2131,0
35.484134842503686,6,Groceries,Local,1736,0
146.31321865493632,0,Retail,Domestic,1434,0
149.7717000338315,19,Travel,Local,2153,0
198.13950226902833,13,Dining,International,179,0
21.159844455399064,16,Electronics,Domestic,1596,0
188.72473636906648,12,Electronics,Local,2816,0
359.58798094338675,1,Groceries,Local,2386,0
29.709684117021684,13,Groceries,Local,206,0
40.681438753074296,0,Groceries,Domestic,2258,0
533.1265558292267,4,Groceries,Domestic,741,0
29.946458213273683,6,Electronics,Domestic,860,0
289.01846516349866,18,Electronics,Domestic,634,0
101.67314138303236,13,Groceries,Domestic,1660,0
42.59954549915557,23,Retail,International,353,0
306.9009002617273,13,Retail,Domestic,1414,0
88.40059883399337,14,Dining,Local,647,0
108.48448036516771,4,Retail,Domestic,1724,0
66.76349387667118,4,Electronics,Local,1469,1
134.82320140276178,20,Groceries,DarkWeb,1669,0
26.783594642644704,23,Groceries,Local,2651,0
74.41063595452104,1,Groceries,Local,1126,0
523.0737062731715,17,Dining,Local,161,0
44.787882063600925,23,Dining,Domestic,2956,0
160.3886076775654,8,Dining,Local,1381,1
58.99863065833906,9,Retail,International,1829,0
222.73375360607474,17,Online Subscription,Local,143,0
21.040016941520513,3,Dining,Local,3621,1
525.09156816366,7,Dining,Local,3050,0
90.71263832471067,17,Online Subscription,Local,1437,0
40.38803152465803,19,Online Subscription,Local,1283,0
11.45065838339056,16,Groceries,Local,2714,0
27.90569101568909,15,Dining,Local,1640,0
110.02475181443722,17,Online Subscription,Local,3193,0
61.647761970774994,6,Groceries,Local,813,0
264.8114826183236,0,Dining,Domestic,2694,0
84.55157860283886,0,Dining,Local,99,0
42.89538554637765,17,Groceries,Local,216,0
144.01483748602016,3,Groceries,Local,1779,0
184.02339104390174,22,Dining,Local,2786,0
27.41579215287702,19,Online Subscription,Local,2486,0
27.519790519614105,20,Online Subscription,Domestic,2520,0
5.6041092014224105,19,Crypto,International,2451,1
199.9995181184751,3,Groceries,Local,2061,1
163.50937877206485,5,Groceries,Local,2361,0
96.54812544529392,2,Online Subscription,Local,235,0
278.8488736014225,5,Retail,Local,1865,0
245.7297481754027,12,Dining,Local,3155,0
132.04965204538823,22,Groceries,Local,243,0
304.0515939793504,6,Groceries,International,1760,0
34.570777555586034,23,Dining,Local,2389,0
17.803953208542687,3,Groceries,Local,1248,0
47.155170859216184,0,Crypto,Domestic,2233,1
8.817166009494406,5,Groceries,Local,686,0
113.62710642509158,23,Crypto,Local,2828,0
413.757180810295,4,Online Subscription,Domestic,3485,0
6.020762461407335,12,Dining,Local,1121,0
19.53508199746751,18,Online Subscription,Domestic,321,0
90.27648724528964,3,Retail,Local,1841,0
407.4312980813992,23,Groceries,Local,127,0
57.00384165851805,5,Dining,Domestic,900,0
106.15837556570177,12,Retail,Local,3021,0
6.369259950157754,4,Retail,Local,2263,0
24.08574770046284,12,Retail,Local,2588,0
647.2126626800068,9,Dining,Domestic,3563,0
503.37064617298637,2,Dining,Domestic,1074,0
0.7428334460741424,22,Dining,Local,2316,0
454.8961198018223,12,Dining,Domestic,83,0
152.88144203527514,11,Retail,Domestic,2292,0
303.6501850464766,3,Travel,DarkWeb,225,0
90.97384036380143,9,Retail,Local,3602,0
108.72541030466566,2,Online Subscription,Domestic,3038,0
100.662824926329,16,Retail,Local,3435,0
164.8807855598375,8,Retail,Domestic,2159,0
22.562618131418578,0,Retail,Local,3439,0
4.564797137995691,17,Groceries,Local,390,0
55.21021320206713,8,Crypto,Domestic,2372,1
182.9547521311259,20,Groceries,Domestic,2636,0
33.819458165491554,19,Dining,Local,23,0
167.86776139979685,8,Groceries,Local,156,0
525.5445585343814,1,Groceries,Local,3275,0
14.790959058268045,18,Online Subscription,Local,2780,0
167.48686258568043,15,Dining,Local,3624,0
87.98067596357603,2,Online Subscription,Local,98,0
303.90474332902744,15,Groceries,Local,304,0
29.24716485879657,20,Groceries,Local,2210,0
176.95348145705307,12,Groceries,Local,2020,0
273.13062923964685,2,Retail,International,604,1
434.01485810704094,9,Online Subscription,Local,1466,0
172.44543524769333,21,Dining,Domestic,674,0
103.12689189173095,17,Dining,Domestic,1081,0
144.29022833264122,5,Crypto,Local,2793,0
304.7749364051867,5,Groceries,Local,541,0
126.80836381035087,17,Dining,Local,2906,0
4.6287476600857795,5,Dining,Local,1741,0
400.93582609487595,5,Groceries,Local,2684,0
175.44863040167255,21,Groceries,Local,2484,0
169.28963158192337,12,Groceries,International,2402,0
36.439799702703596,13,Travel,Local,1491,0
161.3305490502133,20,Retail,Domestic,1544,0
75.09773473437882,6,Online Subscription,Local,2909,0
158.00267035308548,12,Retail,Local,3179,0
16.90696031740441,14,Retail,Local,1628,0
160.8738477698785,11,Online Subscription,Local,670,0
1116.2584364556608,20,Electronics,Domestic,343,0
7.411949834145103,0,Groceries,Local,2909,0
566.9794668843343,2,Dining,Local,84,0
78.3608523681896,17,Online Subscription,Local,849,0
306.90501915236297,21,Crypto,Local,2458,0
228.7545085401439,7,Crypto,Domestic,1977,0
125.55826588898286,1,Retail,Domestic,3111,0
201.1690178778988,3,Groceries,Domestic,2081,0
316.19536514375096,17,Groceries,Local,1870,0
77.6625117973054,12,Electronics,Local,1744,0
59.40888371865097,14,Dining,Local,789,0
165.20944757584604,1,Groceries,Domestic,2019,0
247.418676445661,9,Electronics,Local,3250,0
215.5025053230768,1,Groceries,International,384,0
239.78482146716632,20,Online Subscription,International,1926,0
85.79437451128297,11,Retail,International,215,0
255.4257159578795,4,Groceries,Local,858,1
19.21064439803572,11,Dining,Local,1225,0
117.95034425164245,22,Groceries,Domestic,2445,0
0.8662958274380782,0,Retail,Domestic,2874,0
58.864378641478176,1,Dining,Domestic,684,0
68.46518439437791,15,Groceries,Local,2255,0
75.67005527830011,21,Crypto,Domestic,1312,0
178.34647530467163,1,Dining,Local,571,0
73.79030140671097,15,Groceries,Local,3308,1
89.31968783458927,19,Groceries,Domestic,1617,0
40.681597309796686,15,Groceries,Local,2477,0
70.08156008260143,5,Crypto,Domestic,1975,1
38.673764629957326,12,Groceries,Local,2013,0
11.401963238308083,11,Dining,Local,1853,0
138.74243929776844,22,Travel,Local,552,0
165.48922126066034,9,Retail,Local,82,1
144.93655952226274,4,Dining,Local,3234,1
93.40164225254212,7,Travel,Local,113,0
71.65355171698499,5,Online Subscription,Domestic,601,0
298.5319082842132,4,Groceries,Local,1548,0
109.80870822023904,19,Retail,Domestic,3565,0
97.85315872728742,21,Electronics,Local,3471,0
3.896483091302171,5,Dining,Domestic,2046,0
62.61118221161965,21,Online Subscription,Local,2520,0
71.75270473482078,16,Crypto,Local,3337,0
76.32982712969988,5,Retail,Domestic,1940,1
130.1866582297906,16,Groceries,Local,1113,0
114.40756565293033,4,Groceries,International,1391,0
140.43770374122298,22,Retail,Local,216,0
217.15096931803217,16,Groceries,International,1585,0
251.48556022277472,16,Crypto,Local,270,0
189.94271157470862,12,Dining,Local,2949,0
466.9198087506308,21,Dining,Local,2864,0
2.760126687405004,6,Online Subscription,Local,825,0
32.68198660687694,21,Retail,Local,572,0
1.1387427797123533,20,Dining,Local,1480,0
156.39493896116275,5,Groceries,Local,2385,0
342.4623015099715,13,Retail,Domestic,2806,0
41.85440164166602,15,Travel,Domestic,299,0
392.6653749335578,2,Retail,Local,1238,0
9.323985290808096,8,Dining,Local,2642,0
408.7093384500177,14,Groceries,Local,2907,0
64.99237189598077,20,Online Subscription,Domestic,2112,0
16.041069208790528,17,Electronics,Local,770,1
99.79238233491175,9,Dining,Domestic,2678,0
44.513784461725784,9,Online Subscription,Local,2880,0
50.294248888749294,22,Dining,Local,1513,0
55.07156807419179,2,Retail,Local,328,0
243.7024529948135,0,Online Subscription,Local,2901,0
116.20607072073906,2,Groceries,Local,2584,0
55.94410436301788,4,Retail,Domestic,1410,0
141.36971414317685,6,Groceries,Local,3387,0
188.8967586972152,2,Dining,Local,614,0
47.746761331206905,3,Retail,Domestic,2012,0
80.04995009386532,16,Groceries,Local,418,0
19.49684392821008,2,Retail,Local,2360,1
29.978035158320807,22,Groceries,Domestic,1484,0
171.44005389392552,3,Retail,Domestic,370,0
30.030984222547087,1,Groceries,Local,2053,0
111.717674959815,13,Online Subscription,Domestic,109,0
185.18864991595282,4,Retail,Local,1916,0
16.954632528070565,20,Crypto,Local,183,0
125.66083088522203,1,Electronics,Local,1655,0
44.47064401387262,14,Groceries,Local,3364,0
494.22944577118886,10,Groceries,International,2888,0
99.11525569902106,21,Retail,Domestic,1719,0
245.97880761530388,9,Retail,Local,1109,0
119.85168749904167,19,Groceries,Local,1198,0
6.657457391979919,0,Groceries,Domestic,564,0
150.42089753615286,18,Retail,Domestic,1982,0
453.63007801870987,13,Electronics,Local,644,0
138.04926341307367,22,Electronics,Local,184,1
256.54533220615934,21,Groceries,Domestic,1291,0
323.39197952310496,13,Dining,Domestic,2518,0
38.831109875475036,0,Groceries,Local,3177,0
35.747114127023366,8,Dining,Domestic,2226,0
141.61905970642954,16,Online Subscription,Local,1687,0
79.40661485003659,13,Online Subscription,Local,3454,0
274.7572473253386,12,Dining,Local,3185,0
345.42245305692836,12,Groceries,Local,286,0
65.40907176352721,5,Dining,Domestic,123,0
40.54914219126646,6,Electronics,Local,2045,1
227.4778943688673,1,Groceries,Local,88,0
48.19741841012487,7,Dining,Domestic,537,0
259.41433882785526,23,Online Subscription,Local,542,0
82.67899511331153,5,Online Subscription,Domestic,679,0
165.18982548080552,2,Electronics,Domestic,892,0
15.061802593668869,17,Dining,Local,1931,0
146.66881035980612,17,Retail,Local,1609,0
90.15842069441776,21,Dining,Domestic,420,0
132.50401560999072,22,Electronics,Local,1747,0
27.590987238473687,5,Online Subscription,Local,692,0
200.2681957122799,10,Online Subscription,Domestic,517,0
297.94413948178163,2,Groceries,Local,714,0
36.6435490032809,15,Online Subscription,Local,1280,0
15.091531689420146,4,Dining,Domestic,654,0
3.588368989736099,23,Groceries,Domestic,916,0
154.0714032074381,21,Groceries,Local,3604,0
140.1277459985877,1,Retail,Local,1964,0
118.67931200753486,14,Dining,Local,2039,0
39.58449944119332,15,Travel,Domestic,100,0
74.36739975978078,6,Online Subscription,Domestic,3060,0
135.3864071308983,15,Groceries,Local,1305,0
103.00525724878739,23,Retail,Domestic,2217,0
660.769974507199,3,Groceries,Local,3438,1
22.003741892299097,15,Dining,Domestic,3455,0
178.18763436306955,16,Retail,Local,325,0
77.70744012155991,1,Travel,Domestic,1257,0
83.84479884775736,15,Dining,International,1115,0
189.66342921285795,3,Online Subscription,Domestic,2818,0
176.86088629797217,6,Online Subscription,Domestic,908,0
710.9080211796554,17,Dining,Domestic,28,0
20.612718620487467,5,Retail,International,2092,0
16.49058750609831,17,Online Subscription,Domestic,2701,0
193.28741485103134,6,Groceries,Domestic,1621,0
129.55008757019706,1,Travel,Domestic,811,0
48.06398886750392,18,Online Subscription,Local,2359,0
12.412603102169621,8,Groceries,Local,1916,0
13.432630659586192,3,Crypto,Local,2880,1
336.91777686983835,13,Groceries,Local,1397,0
31.954354778994603,4,Electronics,Domestic,2345,0
58.59494894213712,6,Dining,Local,1068,0
38.55477451434499,7,Online Subscription,Local,11,0
65.77488522156311,14,Dining,Local,787,0
10.792704109744475,18,Online Subscription,Local,381,0
109.80184830383021,10,Groceries,Local,1852,0
10.501026956616204,19,Groceries,International,923,0
241.6833063238878,22,Groceries,Domestic,505,0
39.9295961526309,3,Travel,Local,199,1
116.48320367228919,17,Groceries,Local,1493,0
318.1384224734613,13,Retail,Domestic,1145,0
157.84980606153962,5,Online Subscription,Domestic,3086,0
114.20034488620975,15,Electronics,Local,2525,0
58.80840637262191,17,Groceries,Local,1432,0
60.74521518357702,0,Travel,Local,2624,0
166.0663725854604,7,Groceries,Local,732,0
770.9245012060957,0,Online Subscription,Local,2712,0
162.63505904478467,0,Online Subscription,Domestic,1782,0
122.39332664519719,18,Groceries,Domestic,1922,0
196.7618286289217,20,Groceries,Local,2143,0
93.88093919736133,9,Dining,Domestic,268,0
9.304026522482632,17,Dining,DarkWeb,193,1
123.93213902159415,11,Electronics,Domestic,2492,1
474.1805140943003,16,Dining,Domestic,1082,0
28.91087444110553,0,Electronics,International,989,0
175.6798137702387,7,Dining,Local,94,0
33.646701561338695,9,Crypto,Local,298,0
115.12491390396697,9,Online Subscription,International,513,0
15.251172555354133,17,Online Subscription,Local,3478,0
89.77674867688211,8,Groceries,Domestic,3434,0
211.6884987813685,1,Retail,Domestic,3400,0
64.05806422281812,2,Groceries,Local,909,0
164.00419093141326,1,Groceries,Local,2254,0
238.04139643745253,5,Retail,Local,2026,0
392.9602039056313,22,Online Subscription,Local,1217,0
40.11175315733335,11,Groceries,Local,224,0
76.45291993718021,21,Retail,Local,2086,0
24.80480179836042,18,Retail,Local,448,0
733.5982443072082,14,Groceries,Local,2892,0
392.5963645737859,18,Retail,Local,820,0
116.4653398198684,11,Online Subscription,Domestic,1007,0
276.80564880929575,17,Groceries,Domestic,3565,0
110.39504329474293,15,Online Subscription,Local,111,0
146.5597272932596,1,Retail,Local,2041,0
14.002346931453271,10,Online Subscription,DarkWeb,2300,1
211.14021527336084,11,Groceries,Local,3544,0
20.495600284336067,4,Online Subscription,Local,2540,0
262.3633102403009,23,Groceries,Local,2644,0
228.5083600527998,5,Dining,Local,3563,0
185.03326036404135,10,Groceries,Local,364,0
5.524555207732968,20,Travel,Local,3232,0
54.17310600773252,9,Online Subscription,Local,2560,0
45.798020876869124,3,Groceries,Local,667,0
66.97503930292754,8,Groceries,Local,2146,0
13.758546085856644,11,Groceries,Domestic,1725,0
414.5926951338111,9,Groceries,Local,1021,0
121.04895281447723,13,Retail,Local,2646,0
54.68971829214033,4,Retail,Domestic,3646,0
75.87111466598986,0,Electronics,Local,259,0
88.91454033639454,4,Crypto,Local,2129,1
137.6666505331188,15,Retail,Local,3534,0
108.75123780681594,4,Groceries,Domestic,859,0
377.723556977647,4,Dining,Domestic,2407,0
103.06387693811843,17,Retail,Local,2516,0
727.2394898040353,5,Dining,Local,2414,0
285.99976699924207,20,Retail,Local,1119,0
35.07580257591478,17,Crypto,Domestic,1513,0
400.16991908832813,9,Travel,Domestic,3359,0
18.556916926491443,14,Groceries,Local,1757,0
255.10943610160888,23,Groceries,Local,704,0
71.85624280006458,21,Online Subscription,Local,1594,0
315.5285652364854,10,Online Subscription,Local,2091,0
303.807437873344,18,Groceries,Domestic,1182,0
245.92689875361714,12,Online Subscription,Local,2283,0
234.11890403463917,19,Retail,Local,2523,0
54.507280438768014,2,Dining,Domestic,1875,0
12.65719938011242,15,Groceries,Local,895,0
77.37074471134494,6,Travel,Domestic,957,0
28.587753504998634,11,Retail,Local,1436,0
178.0924726466211,14,Groceries,Local,394,0
63.72006393196595,7,Online Subscription,Domestic,1168,0
557.0385453190625,22,Online Subscription,Domestic,927,0
153.65326718041865,16,Travel,Local,2058,0
259.30127631149065,0,Groceries,Domestic,3583,0
21.325231314983917,20,Crypto,Domestic,2378,0
297.09098150046765,7,Groceries,Domestic,3340,0
384.1202172924199,13,Retail,Domestic,2529,0
100.1400210822374,9,Retail,Local,1180,0
139.80698247374858,18,Dining,Local,530,0
217.10411014977566,7,Dining,Domestic,2996,0
28.826446268186892,18,Travel,Local,2972,0
104.74388223245919,3,Retail,Domestic,3356,0
76.28997235043516,9,Dining,Local,3563,0
23.739316656789153,22,Groceries,Domestic,2791,0
68.71942236850973,2,Groceries,Local,960,0
10.591104405616532,3,Groceries,Local,2318,0
3.922631995321897,15,Crypto,Domestic,264,0
21.78270484928454,23,Online Subscription,Domestic,478,0
494.99300099656614,3,Crypto,Local,356,1
119.61941498371843,19,Groceries,Local,3331,0
506.4266747826159,19,Retail,Domestic,2250,0
84.97661865123747,12,Groceries,Domestic,2185,0
56.054884249605614,20,Online Subscription,Local,1071,0
105.82604621659496,16,Dining,Local,63,0
86.84203359398225,22,Groceries,Local,936,0
16.75117508975879,15,Retail,International,77,0
153.5923806596239,16,Groceries,Local,854,0
36.5092442997496,5,Retail,Local,633,1
144.97504267586456,2,Retail,Local,1944,1
157.55952589869295,19,Online Subscription,Domestic,3527,0
24.735592733166964,23,Crypto,Domestic,2061,0
9.496831342579707,3,Dining,Local,2438,0
227.63932398358952,7,Dining,Local,3530,0
92.37249331370795,19,Online Subscription,Local,1715,0
8.988585015572378,8,Retail,Local,1852,0
790.7897965104997,21,Groceries,Local,669,0
8.927562213663553,0,Online Subscription,Domestic,3600,0
178.1338520250227,12,Groceries,Domestic,1782,0
617.294711648543,1,Groceries,International,468,0
41.003792543572054,22,Groceries,Local,2752,0
23.016279185037742,9,Groceries,Local,341,0
19.411260903601402,22,Groceries,Domestic,3127,0
54.20470589116647,18,Groceries,Local,3485,0
15.978480532734222,16,Dining,Local,3406,0
176.7269204892275,23,Groceries,Local,2359,0
9.647469569929063,12,Groceries,International,2236,0
106.82568786519553,13,Retail,Domestic,681,0
856.9319830199902,10,Groceries,Local,1744,0
252.2773165015073,9,Groceries,Local,1545,0
143.26231149298104,6,Dining,Domestic,3078,0
54.84732496304779,9,Dining,Domestic,2662,0
146.68337142285355,23,Dining,Domestic,1437,0
112.31213338193014,0,Dining,Local,280,0
83.29067419750436,13,Retail,Local,2099,0
21.01183887905177,2,Retail,Domestic,785,0
326.53065897180716,12,Electronics,International,1252,0
89.61682946891733,1,Retail,Local,3349,0
32.466627309212036,16,Dining,Local,2643,0
68.7727775074403,20,Groceries,Local,3390,0
80.1985401930201,2,Online Subscription,Local,3031,0
263.63666266358,14,Groceries,Local,347,0
198.42154842889173,7,Dining,Domestic,117,0
